	logFC	logCPM	F	PValue	FDR
ATP2C1	11.9244397656821	7.6737533233819	3574.6027534269	3.89101555482265e-24	7.53753595314078e-22
DDX19B	14.4972084634954	5.52403651998394	3541.45544892969	4.2942696953727e-24	8.04946675244087e-22
KCTD20	12.7276891909024	6.68851886440785	3534.32051403007	4.36258462259113e-24	8.04946675244087e-22
MRRF	14.1278046237489	5.59739492424615	3528.86027331645	4.44727689293747e-24	8.04946675244087e-22
KPNA4	12.1681831532299	7.58740561811166	3526.79458216368	4.45276156678648e-24	8.04946675244087e-22
UBA5	13.9864953498233	6.00236896740272	3523.77631278003	4.50329804153688e-24	8.04946675244087e-22
SNX1	13.5288743906404	6.61579215963617	3516.52440963634	4.58931074005698e-24	8.04946675244087e-22
RTCA	13.8923895350403	6.28230497627698	3516.67114517222	4.58941782633966e-24	8.04946675244087e-22
PPP2R2D	15.0482459146433	5.05216880897758	3501.82171252891	4.83422799020635e-24	8.3657926779851e-22
DUSP11	15.2409441188207	4.77855290325194	3496.30564074097	4.94078471482558e-24	8.39270915621133e-22
PGGT1B	14.2335055696115	6.37736249523849	3485.87081080299	5.01156490221959e-24	8.39270915621133e-22
CNOT2	12.8345664491515	6.94034932981612	3479.84987062692	5.09449311495713e-24	8.39270915621133e-22
COPS5	14.0606488202727	5.88291820974177	3479.73289239045	5.10843688528157e-24	8.39270915621133e-22
STXBP2	14.9815173490938	5.26118773135385	3463.350894301	5.38368804725084e-24	8.61788451312528e-22
INTS2	13.9126570514427	5.42496385768177	3461.37909852146	5.40359724841088e-24	8.61788451312528e-22
CUL2	13.5575570079705	6.20410765780298	3456.04245571718	5.46239009884571e-24	8.61788451312528e-22
RBM22	13.5046884756593	6.31889594308619	3452.95238554934	5.51109033507511e-24	8.61788451312528e-22
DGUOK	16.4317868263903	3.60251349655846	3482.27707746993	5.5886739273059e-24	8.6351665360123e-22
C10orf76	14.892771827387	5.19709251276072	3419.23770699736	6.12365561209867e-24	9.11679444015657e-22
MYNN	14.7538282555994	5.07645022981247	3413.83292172108	6.23079805068074e-24	9.11679444015657e-22
AP3M1	13.6217697606598	6.25411570414291	3408.52910628068	6.27354120518164e-24	9.11679444015657e-22
FCF1	14.694997503018	4.99437630873607	3399.42869841789	6.50944915657219e-24	9.11679444015657e-22
USP15	12.8663395768029	7.25763181084811	3386.77597075728	6.67901306344133e-24	9.11679444015657e-22
OPA1	12.2383929840337	8.02377527261462	3379.9170556908	6.81379315017819e-24	9.11679444015657e-22
GTF3C2	13.560351272031	5.97502415203013	3378.43288440092	6.86041676234382e-24	9.11679444015657e-22
MTDH	11.5151910972773	8.51637828475753	3374.61648225719	6.92065487731249e-24	9.11679444015657e-22
PPP3CB	14.6506708473542	5.72450823440637	3370.28696725428	7.04186147499041e-24	9.11679444015657e-22
IVD	14.3995037788581	5.46961226235344	3369.56153585971	7.06652930799653e-24	9.11679444015657e-22
UROD	15.7752196631088	4.55775700768242	3373.6562638948	7.11951107352234e-24	9.11679444015657e-22
SPOP	13.8589877861012	6.20373257320905	3365.30038875367	7.1281982683511e-24	9.11679444015657e-22
CUL5	13.4690216715583	6.70592434575072	3364.39752669395	7.14212088378152e-24	9.11679444015657e-22
VWA9	13.6151872712321	5.8876704650376	3359.04529544579	7.27326832330783e-24	9.11679444015657e-22
COG7	15.7249146382501	4.56617964960587	3366.29215344538	7.27400365109557e-24	9.11679444015657e-22
DNTTIP2	12.4713001532041	7.15142514496776	3356.78442128968	7.30141361854777e-24	9.11679444015657e-22
QRICH1	13.3804917859831	6.44774605777516	3354.37889367482	7.35988655440453e-24	9.11679444015657e-22
FBXW2	12.922578707534	6.85649478746539	3354.21943244754	7.36057250764077e-24	9.11679444015657e-22
FBXO18	13.74001855733	6.36516595557109	3353.62378203851	7.37881610277268e-24	9.11679444015657e-22
SENP5	13.2407439545546	6.19389760609432	3351.65213742279	7.42474013730023e-24	9.11679444015657e-22
SENP2	14.7088676416926	5.32724564947759	3350.40381227942	7.49183226469562e-24	9.11679444015657e-22
TAOK2	13.8846137498957	5.91977345167867	3341.1388578285	7.67007045466544e-24	9.11679444015657e-22
EAF1	14.0774949447983	6.08214945953876	3338.68460129159	7.72415910843582e-24	9.11679444015657e-22
ANKRD40	14.1708114243123	6.09149344973612	3332.29896210651	7.87368723531754e-24	9.11679444015657e-22
MAP2K7	15.564242688013	4.22783849360032	3340.1274595714	7.97330063411017e-24	9.11679444015657e-22
COL4A3BP	14.0108587854659	5.72693278446606	3327.63422005488	7.99461724184181e-24	9.11679444015657e-22
CTDSP2	13.1036363832973	7.29010094945937	3325.67845545475	8.01218489719674e-24	9.11679444015657e-22
PPHLN1	13.436831317355	5.90355475221926	3322.18611311244	8.11936988787499e-24	9.11679444015657e-22
EXOC1	12.5961053556022	7.00883069256033	3319.76066898173	8.15922766506477e-24	9.11679444015657e-22
SDF4	13.56496186083	7.03351367219251	3318.70182632522	8.18652002104004e-24	9.11679444015657e-22
UBE2V2	14.3644108877385	5.62986199232556	3318.61594889807	8.22193228738504e-24	9.11679444015657e-22
TRIM32	15.0161010163106	4.41234879867883	3323.55461201445	8.30228951271211e-24	9.11679444015657e-22
FAM35A	13.5150357229308	6.55939791701245	3313.00441969259	8.33230749623622e-24	9.11679444015657e-22
RARS	12.3837447785915	7.35883891527393	3311.70230094539	8.35761607174894e-24	9.11679444015657e-22
POLR2B	11.9166665911345	7.83991120103142	3303.35057825277	8.56906018911786e-24	9.11679444015657e-22
DCAF12	13.7834751165686	6.05833884479431	3302.69394230062	8.60613884477777e-24	9.11679444015657e-22
PTPN9	14.6157265988679	5.6942675259932	3302.66328574761	8.6249985382074e-24	9.11679444015657e-22
SRPK2	13.038236452598	6.25191623142995	3301.4954675564	8.63302222047871e-24	9.11679444015657e-22
NSFL1C	14.824084350608	5.41963744382872	3302.78824762527	8.63984679974774e-24	9.11679444015657e-22
VPS4A	14.6291820482499	5.89614826743807	3289.77204871981	8.95940563401882e-24	9.24491410695245e-22
TBC1D22B	16.7388716282799	3.96357219202079	3310.63484381708	8.97153753737057e-24	9.24491410695245e-22
MRPL46	15.3291192041013	4.44920094136024	3294.67815664058	9.04428666440978e-24	9.24491410695245e-22
ALDH18A1	12.6045686561005	7.09541819430286	3285.64114701714	9.04618300009986e-24	9.24491410695245e-22
MTO1	14.5688688237627	5.34693971400369	3278.54474029235	9.30286252167697e-24	9.26962659521303e-22
SP3	12.0470363806943	7.94681402120467	3276.08841166229	9.30952136388588e-24	9.26962659521303e-22
HAUS2	14.6664392073612	4.82162239214073	3280.32291984985	9.33414864128479e-24	9.26962659521303e-22
WDR55	14.4674274422295	5.54236720388609	3273.14859195446	9.44244623860569e-24	9.26962659521303e-22
SPTY2D1	13.6408964307433	6.55103921677815	3270.95433819407	9.46788613944831e-24	9.26962659521303e-22
FAM40A	14.1065785601341	5.34984307258846	3271.80208321225	9.49888540845468e-24	9.26962659521303e-22
SDAD1	12.4189035443236	6.9571805337312	3260.27751389591	9.77768899613559e-24	9.4511723613011e-22
ABI1	12.8445486862357	7.35867606715468	3254.52073393978	9.94701885468108e-24	9.4511723613011e-22
AZI2	14.6138000501306	5.71671545302463	3253.68141451654	1.00142185344242e-23	9.4511723613011e-22
SRP54	13.3498243755859	6.90226144675276	3251.04844700376	1.00603956468279e-23	9.4511723613011e-22
GTF2E2	14.2914122436006	5.37357921796615	3251.43102923407	1.01071519046704e-23	9.4511723613011e-22
OTOP2	27.3944774085308	3.44712809596215	1169.16369062127	1.01780474973165e-23	9.4511723613011e-22
RAB18	14.0233547999702	6.60007301120865	3245.78891836337	1.02298443775242e-23	9.4511723613011e-22
SMARCD1	14.2018609567224	5.30664265704782	3246.29924039546	1.02757362565424e-23	9.4511723613011e-22
STXBP3	13.3379965053553	6.78086664403057	3242.15018582156	1.03402918198995e-23	9.4511723613011e-22
TBC1D15	13.7099661295892	5.91964018549264	3237.66360519122	1.05056064818725e-23	9.51616242085713e-22
QTRTD1	13.4361866454683	5.71592735383391	3236.46876583553	1.05580351999648e-23	9.51616242085713e-22
SIKE1	13.5221018370294	6.60075758960298	3226.1363184814	1.08683776866653e-23	9.70978651709019e-22
TRIM27	13.5729603642517	5.8132257249235	3225.26074815749	1.09224811733968e-23	9.70978651709019e-22
RAB14	13.1185517113716	7.26254008207542	3217.14541915389	1.11652491044888e-23	9.85807946443266e-22
TOPORS	13.6232946481936	6.33646848861739	3205.3649553223	1.15979960524267e-23	1.00394923474764e-21
ATF2	13.71911717881	6.23682135028153	3205.11623254135	1.16089894284918e-23	1.00394923474764e-21
MBD1	14.6489982494069	5.46733747655011	3205.20281053723	1.16553782445404e-23	1.00394923474764e-21
DHX29	13.3660008349262	6.6379345267458	3201.45124146105	1.1735865136407e-23	1.00394923474764e-21
ZDHHC7	14.4606806348542	6.44667323217045	3199.34199799114	1.18172254168893e-23	1.00394923474764e-21
PIAS1	14.3190441214045	5.7900338542916	3198.10583498198	1.1887112313482e-23	1.00394923474764e-21
GAPVD1	12.930162933828	6.97700446160373	3196.53830038601	1.19121798405992e-23	1.00394923474764e-21
TFIP11	14.1706047411808	5.47378410158819	3191.88394232834	1.21475605331027e-23	1.01718185909123e-21
DCP1A	13.7775285592734	5.8881206392148	3183.01490318304	1.24590497506694e-23	1.03385591996865e-21
PIK3CA	13.8725667992639	6.01746397127105	3181.59368245737	1.25060004187594e-23	1.03385591996865e-21
DNAJC14	14.5378241890792	5.50678008906478	3174.00771235832	1.28454727867301e-23	1.05173546643304e-21
TADA2B	15.2242480720785	5.05392966100269	3173.3644704065	1.2949289554235e-23	1.05173546643304e-21
MRPS34	14.1439150863913	5.59754108610041	3169.24017484801	1.30306694251393e-23	1.05173546643304e-21
HARS2	13.6460190672502	5.97287898826343	3167.55457433749	1.30718970193234e-23	1.05173546643304e-21
PUF60	14.3968028785052	5.67273433991521	3166.83689868429	1.31274478436052e-23	1.05173546643304e-21
USP3	13.1037554668987	6.70428012311748	3158.62240916934	1.34257783946411e-23	1.06118602467435e-21
MTFMT	15.7440602914498	4.27271814939711	3168.09983003838	1.34978126578899e-23	1.06118602467435e-21
CDK17	13.8307881030767	5.97097461691821	3157.41862666978	1.35015650789482e-23	1.06118602467435e-21
ABCF3	14.700581113177	5.25907173036001	3157.41034554992	1.3572453971488e-23	1.06118602467435e-21
VAC14	15.2203952217677	4.48918669446777	3158.51041938409	1.3766003427672e-23	1.06517481910863e-21
DLG3	12.7543136098029	7.36096181464254	3148.19964184807	1.38656932662856e-23	1.06517481910863e-21
WDR11	13.0294322915926	6.6976287598669	3148.36413005316	1.38696775120855e-23	1.06517481910863e-21
SLU7	13.3104932975369	6.72257154379668	3144.85652081489	1.4023622982486e-23	1.06555713237553e-21
HERC4	13.1996859950536	6.8719714869947	3144.50113568226	1.40388527341256e-23	1.06555713237553e-21
PURA	13.6477363937446	6.45604706356353	3140.3340882697	1.42353429817933e-23	1.07418904977148e-21
ARMC1	14.208049508097	5.67631248477589	3138.94315692241	1.43390789552019e-23	1.07576246103795e-21
AP3B1	12.3259218503783	7.44787330203197	3128.71836110907	1.47548896153919e-23	1.10059604780558e-21
HPS3	13.9575979304776	5.63767002668834	3119.36514775316	1.52642496670108e-23	1.11751820426095e-21
SLC4A1AP	13.9481105937347	5.89229612172568	3118.06842366051	1.53079573226517e-23	1.11751820426095e-21
POLK	13.4987916180003	6.03185666628343	3114.27830149416	1.54812987163035e-23	1.11751820426095e-21
KIAA0141	14.6494630120047	5.31933426924149	3115.59199091498	1.54956905587434e-23	1.11751820426095e-21
SLC37A3	13.5045152987808	6.37574480593219	3113.67435672605	1.5502527928851e-23	1.11751820426095e-21
KXD1	14.7902181758957	5.17170079508579	3115.71121015938	1.5514378891985e-23	1.11751820426095e-21
CRKL	12.8340624707863	6.95786058720141	3111.78037212969	1.55844668288182e-23	1.11751820426095e-21
C9orf91	16.0739037218777	3.87241052866424	3128.68464350869	1.57518940623473e-23	1.1233177639297e-21
TMEM39A	14.4730403430872	5.32522170293818	3106.7886804974	1.59371093025971e-23	1.13031552807873e-21
SEC13	13.8472784466977	6.55139824956185	3098.41561752938	1.62802922355009e-23	1.14837996154656e-21
DDX20	13.9273636502133	5.41512200078441	3089.92862688244	1.68156395697384e-23	1.17108491214837e-21
FBXO30	14.968838060783	5.20495327415552	3089.82343694684	1.68630720483417e-23	1.17108491214837e-21
PAFAH1B2	12.8211090216506	7.42341343207708	3086.99555019082	1.68728622060055e-23	1.17108491214837e-21
USP10	13.2946045556381	6.42850836226699	3080.73028097935	1.72389367099113e-23	1.18887796407879e-21
EMC2	14.8340287079668	5.66285623351297	3077.67026921453	1.74703757187949e-23	1.18887796407879e-21
RRN3	12.765493621077	7.01339800513357	3076.26515438165	1.74773606953522e-23	1.18887796407879e-21
NHLRC2	13.1049172135646	6.45823655015749	3076.17480108397	1.74956230171084e-23	1.18887796407879e-21
INPP5F	14.7830041649217	5.21638369734893	3073.62116486411	1.77668837759457e-23	1.19835487593654e-21
DGCR2	14.6981719846488	5.71536971555782	3071.47175279015	1.7819746594942e-23	1.19835487593654e-21
CTCF	12.9915118693157	6.84768771705072	3062.91716335769	1.82589494984875e-23	1.22156136876737e-21
MCMBP	13.5925318676196	6.23055033642986	3061.14022611956	1.83809854099506e-23	1.22341953659358e-21
PALB2	13.7576286257562	5.20539704898255	3058.13272666875	1.8710544457917e-23	1.22813995818367e-21
ZNF410	14.7530430300422	5.20237844225087	3055.59339740207	1.88444324571497e-23	1.22813995818367e-21
STK10	14.0340662205056	5.76372813794672	3052.86154784484	1.89238365008608e-23	1.22813995818367e-21
CASP6	14.3366946620978	5.90187550128022	3051.15403899685	1.90205122432444e-23	1.22813995818367e-21
DNAJC24	15.3164647557434	4.31527798986776	3059.46455154096	1.9069442272373e-23	1.22813995818367e-21
RNF168	13.7701149996431	6.16488426308776	3049.19835605465	1.91143658571877e-23	1.22813995818367e-21
LRRC40	14.6216665530817	5.29595581368353	3047.64349112406	1.93199017666393e-23	1.22813995818367e-21
NFKB1	13.1774392372535	6.86870748169945	3044.67947174426	1.93822430132353e-23	1.22813995818367e-21
NIF3L1	14.2766706082223	5.4250872064115	3043.50049370244	1.95574484558266e-23	1.22813995818367e-21
MDM1	15.5323995557755	4.14590839720965	3048.40858491718	1.99599248093082e-23	1.22813995818367e-21
RNF41	14.6324535928525	4.95580557882514	3038.16436670248	2.00323804530564e-23	1.22813995818367e-21
GABPB1	14.4588187672401	5.13158017925417	3035.42446446285	2.01552619106087e-23	1.22813995818367e-21
PLEKHM2	15.2475706575353	4.95512778754607	3036.11229794827	2.01795331489562e-23	1.22813995818367e-21
RIC8A	14.2465469301158	5.37710186491931	3033.74666249543	2.02064463543745e-23	1.22813995818367e-21
MAPK14	13.5648951648542	6.33340499111519	3031.44941935832	2.02608377200879e-23	1.22813995818367e-21
MSL1	13.0125791737387	6.67849799262125	3030.36000611663	2.03207258690084e-23	1.22813995818367e-21
PCYT1A	14.8597925652185	5.35747522435878	3031.15564629489	2.03910677518153e-23	1.22813995818367e-21
DNAJB12	14.5477807059075	5.56671189928233	3028.99405276516	2.04965354490313e-23	1.22813995818367e-21
WDR82	12.8025357267059	7.27879203027275	3027.16263085441	2.05220749621303e-23	1.22813995818367e-21
EIF1B	15.6338178478059	4.54946114109239	3033.08239912022	2.06180315619942e-23	1.22813995818367e-21
AAMP	14.3200885213503	6.00189138965928	3026.19029517522	2.06397571461538e-23	1.22813995818367e-21
MAPKAPK5	13.3927982777275	6.42229890336523	3025.21990807214	2.06732275322726e-23	1.22813995818367e-21
CAMKK2	14.6556900629818	5.38692316838207	3026.38040448311	2.07043787053442e-23	1.22813995818367e-21
ZBTB43	14.7817383291687	5.39171229194374	3023.08257777574	2.09299604671229e-23	1.22813995818367e-21
RNF139	15.5802180739021	5.33408522086507	3021.57597127724	2.10834947305893e-23	1.22813995818367e-21
FGFR1OP2	13.7501821652067	6.38101304443969	3018.88347386524	2.11172017875358e-23	1.22813995818367e-21
SUN2	14.5286050492824	5.99187369873608	3018.33482874916	2.1188248746041e-23	1.22813995818367e-21
SNX3	13.7750175160033	6.68402911981744	3017.46626858325	2.12064263907017e-23	1.22813995818367e-21
PAK2	11.8693998617234	7.72351413857883	3014.55718208226	2.13904391273824e-23	1.22813995818367e-21
OSBP	12.4297137415265	7.44314725374907	3013.34076472198	2.14799697433165e-23	1.22813995818367e-21
UBE3A	12.0838850902386	7.88367760001455	3012.87810176622	2.15096683318101e-23	1.22813995818367e-21
TFCP2	13.3802101790127	5.86435792854061	3013.80057339999	2.15131328070518e-23	1.22813995818367e-21
BRAP	13.9477360336199	5.85980243521792	3012.87621940318	2.15745365949516e-23	1.22813995818367e-21
VPS11	14.7839412588356	5.05829785158206	3011.89156600339	2.18070469421949e-23	1.23595485704257e-21
MUL1	16.391103590766	4.50366502688548	3014.41059093605	2.20900931397324e-23	1.23753375128635e-21
METAP1	13.2845589838712	6.59583121165261	3005.02965191992	2.21027446983579e-23	1.23753375128635e-21
RUFY1	13.2656833576782	6.6907961301693	3004.77208798956	2.21209515600919e-23	1.23753375128635e-21
CCNH	14.0616231648354	5.66974714194743	3002.47858212478	2.23541340984482e-23	1.24521161572429e-21
SARNP	13.9095483448314	5.78333920456923	2998.63726219832	2.2634420704801e-23	1.24583315670458e-21
C3orf17	13.8984516709193	5.52756629234426	2998.40103190156	2.26898012814482e-23	1.24583315670458e-21
ATF7	13.999296000798	5.41741862899119	2997.41484149038	2.27801999851139e-23	1.24583315670458e-21
PTPMT1	14.4924269324976	5.16553296831864	2997.32930699311	2.28578260352692e-23	1.24583315670458e-21
MTMR1	14.7929815622507	4.63278670001648	3000.21881877396	2.29007845800842e-23	1.24583315670458e-21
PRPF38A	13.8509157202106	6.36376934389076	2993.97056510921	2.2941222317004e-23	1.24583315670458e-21
VCPIP1	12.9460200848601	7.17590422187878	2991.55969080209	2.30988726832294e-23	1.24916778564848e-21
TMEM41B	13.7417546529595	6.52789202339206	2990.32259226073	2.32206589688954e-23	1.25054328944935e-21
AHSA1	13.0767574272976	6.89081379618292	2988.53476224363	2.33455212172138e-23	1.25186240311711e-21
FBXO33	15.9045341807843	4.69516204381274	2993.54677759297	2.34380587069465e-23	1.25186240311711e-21
SSBP3	15.5405301917358	4.70984507088525	2990.30836192434	2.36376347184664e-23	1.25734779102859e-21
ASNSD1	13.5970688611034	5.83191117382983	2983.12794599305	2.38314184451494e-23	1.26248155101875e-21
FNIP1	12.8111595295596	6.76873830977573	2979.90669338372	2.40332974525361e-23	1.26800068144905e-21
CS	13.177003952619	7.19549630251414	2978.36711902338	2.41425144376674e-23	1.26860605217201e-21
RSAD1	14.7663639761655	5.09851643144667	2976.07483721466	2.45566222788408e-23	1.28516290547208e-21
PTDSS1	13.8799579546082	6.12432070053511	2968.16283624271	2.50239186085412e-23	1.30190508450857e-21
RNF38	13.8114885947005	5.93713889688853	2967.81178871395	2.50771454755484e-23	1.30190508450857e-21
ATP6V1C1	13.8473728730781	6.26382385953924	2965.50054206677	2.52415131387536e-23	1.30206492147609e-21
PPM1F	15.5010681537574	3.94613728903292	2981.86341313925	2.5280866030663e-23	1.30206492147609e-21
MICU1	14.5633952110139	5.7158424379138	2962.21292249392	2.55901024949435e-23	1.30923775565296e-21
SRP19	14.5039326137243	5.26625607514273	2962.63568979598	2.56365506709513e-23	1.30923775565296e-21
FOXN3	13.9738527072634	6.82274139780331	2959.70314700675	2.57227542716314e-23	1.30923775565296e-21
FRS2	14.110149523462	6.12806589140268	2957.78283180378	2.59257311956467e-23	1.31441431714179e-21
JRKL	14.0153301860267	5.48748229622887	2956.63796865023	2.61105810089393e-23	1.31863513974717e-21
GPN1	13.6996591626199	5.64444861873796	2952.97940343691	2.64062605553391e-23	1.31978550842791e-21
FAM76A	15.2635820544984	4.74359440494967	2956.8498352436	2.64065526039471e-23	1.31978550842791e-21
RYBP	14.4419593130818	6.01738832306146	2952.07098888034	2.64461402742624e-23	1.31978550842791e-21
TRIM38	13.4375394053813	6.2999033822552	2950.67435167889	2.65401046074185e-23	1.31978550842791e-21
PCNP	13.2069746097787	6.40198151160373	2947.12772747947	2.68527578989972e-23	1.32838531670532e-21
ARFGAP2	14.371003055682	5.62523047657839	2947.38412745326	2.69191038465565e-23	1.32838531670532e-21
CTDSPL2	13.6993790413826	6.13902994773401	2944.93229258485	2.70647847393367e-23	1.32838531670532e-21
PDHX	13.9836081124152	6.22519505987675	2944.26223845029	2.71224369309585e-23	1.32838531670532e-21
DTWD1	14.6207810308942	4.83676576358684	2946.6851852515	2.72598952940742e-23	1.33009842489394e-21
SNF8	15.3912958593289	5.01542443429706	2944.06127484307	2.74329976550411e-23	1.33353137290179e-21
GTF2A1	13.3695293699743	6.76237143457766	2939.22006408028	2.75707582260539e-23	1.33522713065655e-21
C10orf137	13.8436022748832	5.5784622151768	2936.90996866241	2.78928917751889e-23	1.3437106299177e-21
NOL10	13.2692269928092	6.16610560598949	2935.45998846753	2.79529909914308e-23	1.3437106299177e-21
SRSF8	14.5461714162624	5.77405271316959	2931.89222664854	2.83525182819503e-23	1.3531264190476e-21
ENTPD4	13.5069206202667	6.59068984380466	2931.0412395854	2.83573762216618e-23	1.3531264190476e-21
GCA	14.1163471512914	5.69399102268676	2929.30715989021	2.86042476114908e-23	1.35990670237926e-21
TBK1	13.3085024142134	6.53978020356056	2923.8557159051	2.90620361730831e-23	1.37662834850528e-21
SRFBP1	13.5036082922617	5.71902362321463	2923.56423612559	2.91747602802853e-23	1.37694259519208e-21
SPOPL	13.8152201407791	6.31964162825314	2919.84781350118	2.94742295318261e-23	1.38166408085047e-21
SUMO1	13.0435714318963	6.8346327829609	2918.58021263864	2.95817922664087e-23	1.38166408085047e-21
IKBKAP	12.9687173533293	6.40932962551578	2914.6527715987	2.9997392454168e-23	1.38166408085047e-21
RPS6KB2	15.8543022789553	4.4343547719576	2922.30162112259	3.0054716922788e-23	1.38166408085047e-21
STAM	14.1084044689892	5.45937482517569	2915.02702593034	3.00893513482728e-23	1.38166408085047e-21
PEX13	13.6955143897356	6.64068758900607	2913.12102125356	3.01464716546924e-23	1.38166408085047e-21
PANK3	12.9782831596177	8.05429249470456	2910.88523155634	3.03513532855085e-23	1.38166408085047e-21
STRN	12.6629698451271	7.45179908605784	2910.5333402752	3.03892495915508e-23	1.38166408085047e-21
MRPL44	14.6508881031437	5.52316391988581	2911.864207834	3.04150880739904e-23	1.38166408085047e-21
RBM27	12.7423506042498	6.99662454623894	2909.5203697879	3.0507074077458e-23	1.38166408085047e-21
OPA3	15.2990058728891	4.44426931359378	2916.95503836693	3.05372744536752e-23	1.38166408085047e-21
NUP98	11.9938848519377	7.56683446826147	2909.00145789988	3.05522452580388e-23	1.38166408085047e-21
TMOD3	12.7605514251736	7.86772058914504	2907.54253140494	3.0702107008371e-23	1.38362030160294e-21
AGGF1	13.2821550955882	6.57635936478993	2906.64030562915	3.08283818569617e-23	1.38450369592217e-21
HIF1AN	13.9125647721445	5.53143502147744	2900.29682984782	3.16378748608544e-23	1.41134374943363e-21
PPP6R3	12.0210267154288	8.18720486670179	2897.85361290146	3.17356871242039e-23	1.41134374943363e-21
USP8	12.2597670934859	7.72774516447591	2897.77558224335	3.17522439968117e-23	1.41134374943363e-21
MFF	14.1394955048192	5.7209901972606	2897.80078040723	3.18665948832131e-23	1.41159226958779e-21
TDRD7	14.7354285131289	6.01416893004842	2892.00969213915	3.24831954515232e-23	1.43086341925645e-21
JMJD8	15.6222196814048	4.48264219732039	2898.47374087206	3.25221287218316e-23	1.43086341925645e-21
ZNF398	14.1857739613368	5.23856237214663	2891.88064612829	3.26640700849811e-23	1.43225326227355e-21
FAM91A1	13.150263597337	6.88553029022362	2884.17841506494	3.33029756019926e-23	1.44324329796883e-21
DNAJC21	13.1112808454495	7.08071923812302	2883.93677230548	3.33222925322164e-23	1.44324329796883e-21
TUBGCP2	14.391276890557	5.66723262966881	2884.47861073557	3.33881264942305e-23	1.44324329796883e-21
TAOK3	12.9628607303912	7.56337318529762	2883.02012121294	3.34149650815962e-23	1.44324329796883e-21
MTCH1	14.3595883033789	6.17618839479954	2882.6890664085	3.35287533727204e-23	1.44324329796883e-21
LLPH	14.3819299606808	5.47574831769555	2883.11798382146	3.35818996830716e-23	1.44324329796883e-21
SPCS2	14.0906236518483	6.20524654682456	2881.02519466387	3.3699493287232e-23	1.44351723886133e-21
FBXW11	13.9466107731512	6.03815745022793	2878.61755583372	3.40108993171526e-23	1.44915918354316e-21
PTGFRN	12.5296835206632	7.22010080324973	2877.59566059571	3.40545150613038e-23	1.44915918354316e-21
PKNOX1	15.1000737770521	4.7120498853406	2877.7213732656	3.46513352311288e-23	1.46126581181236e-21
SBF2	12.8347518102294	6.91444474034279	2871.71590654207	3.4771461806374e-23	1.46126581181236e-21
ELF2	13.7226808076514	5.81806277880866	2872.28230644706	3.47950907756479e-23	1.46126581181236e-21
RQCD1	14.4936011075468	5.31342457076378	2872.42583311884	3.49057445134885e-23	1.46126581181236e-21
DUSP3	13.7926204455045	6.27903879480042	2870.31433348088	3.49711963404695e-23	1.46126581181236e-21
GFOD2	15.3649614157621	4.8068949878425	2874.19439190967	3.50145363644073e-23	1.46126581181236e-21
UBTF	12.7804738706097	6.9423756838693	2866.92373314945	3.53564172868959e-23	1.46230048502917e-21
EIF1AD	14.9824329930168	5.02450955418618	2868.88101705491	3.54862052308801e-23	1.46230048502917e-21
EPS15	12.7743138305009	7.6120813229507	2865.09444040559	3.55637008906261e-23	1.46230048502917e-21
GSTCD	14.1710480845063	5.02055465796696	2867.99867387006	3.56112876059752e-23	1.46230048502917e-21
METTL14	14.3631060224451	5.70106914877304	2865.06495892781	3.57015711442003e-23	1.46230048502917e-21
MSL2	13.5737556689468	5.98477479124679	2864.49847917239	3.57153288970065e-23	1.46230048502917e-21
ATG13	15.1532917338036	4.99903800401624	2861.84272972657	3.63930445386498e-23	1.48536265744382e-21
SETD7	12.6596974287027	7.16661619886887	2856.96313833765	3.65938983462653e-23	1.48887839070902e-21
RNF146	15.105414360241	5.15994261954032	2857.62330232365	3.68397345078276e-23	1.49419660680342e-21
MFN1	13.3831668961348	6.72242278158863	2851.56202495825	3.73176483154914e-23	1.50886528812076e-21
CPSF2	12.3966143800236	7.33846006100334	2850.44107434665	3.74382482152317e-23	1.50904044591768e-21
RPS19BP1	15.2597453846728	4.60008205687819	2849.07969267347	3.84127103431045e-23	1.54352497691379e-21
PLEKHA3	14.6742271381939	5.13324491769557	2843.93538583316	3.86427222538728e-23	1.5437768702577e-21
CNOT10	14.4658020448437	5.30998710177858	2843.22381737773	3.86568674654252e-23	1.5437768702577e-21
ZBTB6	15.0211146870799	4.79783901943596	2839.40125191247	3.95197107381994e-23	1.5614283181721e-21
AKT1	13.7867114470548	6.45152025495539	2835.2555925071	3.95372140771151e-23	1.5614283181721e-21
FAM208A	12.4886778235626	7.5160470647867	2834.32522494704	3.96157583487994e-23	1.5614283181721e-21
ACTR6	14.8440390845818	5.19723361031777	2836.15848075697	3.96896488414612e-23	1.5614283181721e-21
CUL3	12.0744182723281	8.00194488710564	2833.67737381075	3.97003887045838e-23	1.5614283181721e-21
SGTA	15.2831693222658	4.57248085228961	2838.09413774801	3.99678135415174e-23	1.56719713581678e-21
BCAS2	13.8711850968789	6.16219039469233	2829.80099761358	4.03206342168836e-23	1.57438044222266e-21
AGK	14.7710178460578	4.69939670517351	2833.60097472691	4.04465144996729e-23	1.57438044222266e-21
SSNA1	16.683040435427	3.52805754599883	2858.43613475791	4.0514913914968e-23	1.57438044222266e-21
FLII	13.0077603560238	7.3419528224157	2824.43179443369	4.10255025749425e-23	1.58656396766394e-21
GPR75-ASB3	15.2033395554859	4.47456411551651	2831.22600545556	4.10729249661056e-23	1.58656396766394e-21
