	logFC	logCPM	F	PValue	FDR
FBN1	12.3114214994231	7.08613044370862	215.360555838855	4.21804338174829e-12	4.45451465026128e-12
ALDH3A1	17.0793259144081	2.34051470981534	216.684045104855	4.22358623366066e-12	4.4600053475455e-12
CD27	19.2803232265452	3.41579572150281	217.281475210084	4.22567277680226e-12	4.46184566955065e-12
MPP1	15.3114837331607	4.67983432370271	215.428920623741	4.23921342299254e-12	4.47577898129181e-12
NDN	17.6117895920159	3.50399064359532	216.403075124748	4.26229306817169e-12	4.499780521539e-12
KIAA1984	14.0467013900749	4.19055497189824	215.495330442166	4.304721906334e-12	4.54420379197308e-12
B4GALNT2	20.2481161449966	2.6918313907041	214.87014902576	4.37946931535128e-12	4.62273359173261e-12
TMEM47	16.1898751741744	4.87360602477658	214.608207398721	4.38797292865455e-12	4.63133289753658e-12
FMOD	14.8936975112521	5.93293559491814	214.392699190724	4.40047042602953e-12	4.64414584968591e-12
C5AR1	18.2070890603621	2.13838690793277	214.923510424312	4.42236208308599e-12	4.66687027208498e-12
TNFRSF11B	13.6463584324319	4.56219173977206	214.360302215702	4.46769133900122e-12	4.71432242999161e-12
ZNF726	18.0213771213626	2.32613712405586	215.427776393776	4.47028718976613e-12	4.71667811039547e-12
CASP1	12.7265685233951	6.60163378586471	213.985102474212	4.47260713532517e-12	4.71874231908514e-12
NEURL	18.3156649975122	3.14881648386216	215.743143008684	4.49674230910202e-12	4.74382007882915e-12
EGF	17.2634239352746	2.90242043413059	214.573237114665	4.51147419402564e-12	4.75897460697812e-12
ROBO1	13.0826677170992	5.85687171947673	213.790248915361	4.51416793713355e-12	4.76142914718052e-12
CYP2C19	15.3045534635977	2.44312701021548	209.408088011262	4.54476325127147e-12	4.79331076208779e-12
CLDN8	23.5696947589925	4.86148673812	210.647977512799	4.56150646474147e-12	4.81057872803117e-12
VNN1	16.6906172716244	3.49600147669142	214.446260019166	4.58605386852413e-12	4.83607354237688e-12
DYNC2H1	14.6874555151649	5.22661339889934	213.297142950382	4.61854925411019e-12	4.86994481835211e-12
CRAT	14.4020796901433	4.84355382039546	213.115232975766	4.66838014793015e-12	4.9220882160833e-12
PRUNE2	10.8968057580038	7.34423975472667	212.943349500019	4.67480204620173e-12	4.9284587570183e-12
GOLGA8A	13.018920010196	5.91459037037648	212.702315771515	4.72813919192886e-12	4.98428513418166e-12
MUC3A	12.595440196433	6.34733035230503	212.521637854104	4.76148810482522e-12	5.01903306363408e-12
INHBB	14.3925355636302	2.17470050695173	184.884573252484	4.77355848743589e-12	5.03134770248745e-12
CPA3	18.5993134264465	4.47221571297741	213.070023188821	4.82206832644417e-12	5.08206453990409e-12
ENO2	14.3038064001458	4.13508365363175	212.713901034129	4.84515587682547e-12	5.10598230962308e-12
S1PR3	15.4511626747884	3.75450463611716	212.857471324557	4.84934957011079e-12	5.10998685316781e-12
TRIM7	17.5033155156236	1.96457140543426	212.415931494316	4.87214946813981e-12	5.1335953845581e-12
RAB27B	14.6363229799818	5.69515538652432	211.639429360572	4.95064094936244e-12	5.21587538613322e-12
IQGAP3	11.5742038981067	6.08396615150043	211.25211639709	5.037086975858e-12	5.30652206653093e-12
EMB	12.9739657891599	6.50611988527688	210.91142064147	5.10194799277227e-12	5.37441628099921e-12
TNFAIP6	17.9240267158893	1.75045571892199	209.780461328189	5.1172457334021e-12	5.39009352165442e-12
B3GALT1	20.0864472744953	3.05451039343081	212.094856264295	5.16394901467903e-12	5.43884559454022e-12
LMO3	18.1624160986114	2.37037291729018	211.512944478707	5.26349941209637e-12	5.54324560772466e-12
PTGER3	17.542652763844	2.63711543522192	211.221191109263	5.31436210382491e-12	5.59635746414147e-12
CAB39L	14.6362389636082	4.69466013998613	210.031495786529	5.33773381721748e-12	5.62051332254305e-12
SECTM1	18.3057221150087	4.23089900947293	209.866874876198	5.54068262371458e-12	5.83374055108231e-12
ISLR	15.6705497189428	3.58286873062344	209.978523631962	5.54328134823834e-12	5.83600329483983e-12
HAS2	16.1794158603887	4.30869781570022	209.070296529232	5.60399946120129e-12	5.89944918541095e-12
FMO5	15.4138787878734	6.12670124636716	208.704402565035	5.61916653761979e-12	5.91493613071916e-12
RORC	15.7043323281316	4.41283330322972	208.930162553524	5.62050211163853e-12	5.91586220963073e-12
KIF19	18.3597332860997	1.83762974066035	208.79818070233	5.65592646059244e-12	5.95266538534133e-12
CR2	19.1916796709939	2.27784467670576	209.390714611861	5.67219314077555e-12	5.96930144929262e-12
HOXB8	12.6292644421724	3.25434183820055	192.570064552672	5.67362877736711e-12	5.97032819048547e-12
PM20D2	14.1703548262822	6.14785033728688	208.432572498141	5.68323556821915e-12	5.97995252857044e-12
SCGB2A1	17.8201962683866	1.78509448489726	208.6873727719	5.70555854693141e-12	6.00295431101027e-12
FBLN2	17.84630536594	3.77677874850063	209.371806971482	5.71405781731498e-12	6.0114092900163e-12
GEM	15.4204796615611	4.47489744414196	208.523599174155	5.7151833298705e-12	6.0121060494723e-12
NELL2	15.7630648847559	2.61499924939444	208.41307163964	5.77677234776498e-12	6.07640232609139e-12
REC8	15.2286845928901	2.61628456119405	206.418826699456	5.79176025258488e-12	6.09167393179086e-12
LRRN1	15.8703186871854	2.0967601633222	203.439040126107	5.7963681720204e-12	6.09602645690404e-12
C11orf93	16.9742544449262	2.38821876148946	209.021847530507	5.8411728661517e-12	6.1426497026238e-12
GPNMB	15.8818312142884	6.56968970080463	207.781645984611	5.84743128269408e-12	6.14873293511192e-12
SYT7	13.8572775156703	4.80473339978628	207.853718017433	5.86837207907672e-12	6.17025285274925e-12
SLC6A20	14.6860147470874	3.42644379501384	207.458752302566	6.03155980497806e-12	6.34132156409965e-12
S100A9	14.6279358104001	3.59046784191693	206.98588934845	6.06265466108997e-12	6.37349707162536e-12
SULT1C2	14.0193506406248	3.95453450176357	207.769674005553	6.10130655670196e-12	6.4136112253531e-12
IRAK3	15.2779983152295	4.84491273363679	205.950256821214	6.36863657814268e-12	6.69408277840248e-12
GREM2	20.4664128686567	4.28186192842853	207.561739658066	6.3797223901987e-12	6.70519207242602e-12
ZNF793	17.454798297992	3.04221709142773	207.424620229596	6.40754785111475e-12	6.73389178620392e-12
ST6GAL2	18.3645611628672	4.10655647710996	206.597170230648	6.42198609261074e-12	6.74851894551007e-12
FAM176A	14.2273884355589	1.9634739685077	161.240696546096	6.49461039126569e-12	6.82428337663839e-12
ARHGAP4	14.7322434528032	4.31528684472141	205.582356235542	6.525890336232e-12	6.85659602314864e-12
MTIF3	11.7088120989356	7.01850444811887	205.014466240125	6.59860320465526e-12	6.93243249095197e-12
TFF3	13.3374633322197	6.98169220315596	205.003852053909	6.60174624954567e-12	6.93517317465425e-12
AKAP2	19.9639033074092	3.28475391697918	206.679697155197	6.61838283114301e-12	6.95208730700916e-12
MIPEP	12.7565040645129	5.67461953526331	204.894443857105	6.64789328632471e-12	6.98252059263643e-12
SCNN1B	20.7584537406676	4.49183570981617	206.604070668135	6.6534669926583e-12	6.98780936217123e-12
PROM2	15.6890711902679	4.92172567934864	204.822685927721	6.69336610496865e-12	7.02914464571471e-12
PRAC	16.4563257354722	4.20551443821262	204.936975749001	6.73922320236046e-12	7.07672960707414e-12
FCGR2A	14.2658731504221	6.04449588521474	204.45469967821	6.76955442962284e-12	7.10800476839049e-12
MYH11	13.9474277999744	8.33293082365646	204.283409344187	6.81438619595193e-12	7.15449914554765e-12
RAP1GAP	15.840309510333	4.89193469925	204.394540075142	6.82428188432075e-12	7.16430919490407e-12
HSD17B2	18.3323154846111	4.95369203112573	204.521339029328	6.88724970453586e-12	7.22982965991353e-12
SATB1	12.4236412517505	6.39721709596507	204.033927040993	6.8945228037057e-12	7.23687921304459e-12
S100P	11.7974060088962	6.04701446829427	204.04315695748	6.90186476311997e-12	7.24399989976824e-12
ELAVL2	17.5845099043074	1.88888667069645	204.403296857386	6.99546178503912e-12	7.34164296175489e-12
ERRFI1	12.9830380243001	6.62632107617973	203.36433362545	7.10137948759302e-12	7.45219957709168e-12
IGF1	17.6184632571692	4.87563725158746	203.585613087315	7.13380854015645e-12	7.48562543800554e-12
TRIM40	20.2488741146104	2.72773582952808	203.349240244025	7.16280255546082e-12	7.51544174351867e-12
DUSP4	12.8952107267515	4.12949812547851	203.391371123728	7.16507019533748e-12	7.51721332675492e-12
CNN1	17.6772672959307	4.73429108506406	203.435958205613	7.20228941888485e-12	7.5556510158185e-12
APIP	12.2733257286039	5.88939724950118	203.0655124974	7.20738515681622e-12	7.56038567447811e-12
SLC12A2	6.63044022590085	11.1259447487284	197.64421357481	7.20878595291819e-12	7.56124396985011e-12
KBTBD12	17.9971512362889	2.52883796888668	204.281290418105	7.23149027016745e-12	7.58444543163663e-12
KCNMB4	17.0223041835166	2.55835390327215	204.262436279594	7.30856333698364e-12	7.6646609203871e-12
CENPF	9.318253024421	8.58038338488532	201.272162169	7.38268169935517e-12	7.74176502996936e-12
IFI6	12.1606338438113	5.29891147718396	202.440652948979	7.4677636092983e-12	7.83035255171131e-12
PID1	16.5469821422007	4.9018817841726	201.90547569187	7.64085670798549e-12	8.01120277994536e-12
LOC100996634	15.2592486616488	2.08993445130451	188.854145231331	7.81066198298086e-12	8.18857688829634e-12
C19orf77	15.886645857551	4.07080810024456	201.647292278203	7.81500183718684e-12	8.19246497414167e-12
TUBB3	13.4068773810547	3.19576644451052	195.390994050877	7.8869732852263e-12	8.26724489330901e-12
FGFBP1	18.1337293229123	4.58579386783178	201.518754439193	7.91173786656214e-12	8.29253377776872e-12
SCARA5	19.2346944049056	5.2298783026804	201.544715239968	7.9223320305668e-12	8.30296733080801e-12
CCL24	14.5888280160035	1.9651869650059	169.76036916985	7.95640031455261e-12	8.33799916694214e-12
APOL1	11.7878636048276	5.93017875302411	200.834603679018	7.97237327178181e-12	8.35406367628421e-12
SLC1A1	16.5277762405872	4.71476289036553	200.921219056081	8.00312890261564e-12	8.38561475959057e-12
FAM177B	18.6752213827563	2.58809662880487	202.461076897852	8.11653552277023e-12	8.50375480707417e-12
SLC22A3	13.8760402639608	3.7531993132805	200.370946308912	8.20639582234616e-12	8.59720811834941e-12
SCIN	16.8083704445842	5.48821093902068	199.851959300415	8.35605730954924e-12	8.753290381004e-12
SYNPO2	14.9687684979932	7.04779719682057	199.340612092067	8.50986644740085e-12	8.91369192323587e-12
FHAD1	15.5950797877817	2.35628721406897	197.520552855042	8.52849799720191e-12	8.9324867257653e-12
EPHX4	13.62827170484	2.50150173929871	171.01781443746	8.64533936436226e-12	9.05413213992236e-12
COLEC12	18.2245803678302	3.78685034001517	199.904864582843	8.72973817997801e-12	9.14178407599923e-12
SGIP1	14.80136818017	3.23180988432634	199.124117658339	8.86022091540118e-12	9.27767706825267e-12
C3orf67	15.0456199018259	2.49419512440293	194.566222928658	8.95536759441387e-12	9.37655017811372e-12
CTSL2	16.0308869501948	3.29440769546151	199.397747646495	8.98209878226197e-12	9.40377995442269e-12
RGMB	13.6556045479032	6.38004883903883	197.961619848349	9.0626696240381e-12	9.48736804729718e-12
CLEC10A	19.3162459666181	2.28819119100582	199.020326187636	9.07650002276707e-12	9.50108023191337e-12
ID4	14.6394382717682	4.74116906632396	197.946093337662	9.12591464915642e-12	9.55203598640332e-12
BAG2	15.3564463307273	3.59745822960245	198.658179955329	9.14589190736547e-12	9.57217410416067e-12
DPP10	19.3355600196334	3.34937514904505	199.3024343991	9.24066216473284e-12	9.67058169940876e-12
AGR2	11.4321562971602	10.3145831365818	197.507471396056	9.24707610569341e-12	9.67651380922315e-12
TRPA1	15.023929732125	6.00915375579414	197.407420149785	9.30245993391256e-12	9.73368489860135e-12
GPD1	16.655479081954	2.03220054886644	196.663228352146	9.62904633893654e-12	1.00745983420441e-11
RPL21	9.92807745777761	9.0108152991885	196.431986820779	9.71488341024746e-12	1.01635879237145e-11
LAX1	17.6574944367192	3.5190153935147	197.518038978423	9.72619971368845e-12	1.0174606761019e-11
POU2AF1	18.2113855992097	3.47266755957686	197.667446238395	9.7600483027188e-12	1.0209193014264e-11
ROBO2	13.2830763616814	3.84494957126939	196.131794100821	1.00060049588622e-11	1.04656248175576e-11
CXCL14	13.5686570317545	7.30979839466576	195.529303374916	1.01298514379119e-11	1.0594306350738e-11
IFIT3	12.9994888323479	5.02629742696233	195.48558850717	1.02321137391063e-11	1.07003951510645e-11
BCAT1	15.1542866815152	4.87380492692429	195.387399445809	1.0252983849121e-11	1.07213565402627e-11
PLEKHS1	11.4753999875151	4.63226917027793	195.114937875997	1.04153829968852e-11	1.08894595426603e-11
TSPAN7	18.6462589359802	4.49753529521394	195.702157217104	1.04154211235522e-11	1.08894595426603e-11
SLAIN1	16.8081015284223	2.56916494912177	196.210324300872	1.04712213095851e-11	1.0946917549505e-11
BTNL8	18.161961756581	5.20444866513629	194.679520449525	1.06932190958605e-11	1.11781000841795e-11
VGLL3	15.5413906476729	4.3215320944504	194.295132795852	1.08613559258923e-11	1.13529466507334e-11
BNIP3	15.8345850352793	3.49294005832942	194.813478116364	1.09396994638051e-11	1.14339152311746e-11
SLC17A4	17.948176927791	5.14620776306872	194.014412557151	1.10167552034104e-11	1.15135249041842e-11
CD244	17.081037850636	1.74205099513985	192.236909383425	1.11322129612834e-11	1.16332521758854e-11
DUOX1	14.8025807143655	1.9343424831395	167.227229237871	1.12956157926916e-11	1.18030591235283e-11
SMOC2	13.8881490279098	5.1472063131679	192.845201541319	1.15184921408022e-11	1.20349790287773e-11
APOE	16.4314887331724	5.46605055771335	192.481898378405	1.17229167421283e-11	1.22475840293072e-11
SOSTDC1	17.1440590318178	3.80620216811978	192.914822136559	1.18189567946338e-11	1.2346928544555e-11
ALDH1A1	14.2778735106271	7.00382379763625	192.165628187234	1.1848718573514e-11	1.23770236109165e-11
SLC16A4	12.9065327710888	4.27427675097496	192.596089765264	1.21903387618637e-11	1.27328510212642e-11
RSPO3	19.1726963522044	2.72240329252285	193.15906989288	1.22530764182724e-11	1.27973508354999e-11
KIF18B	14.0450519734444	3.50186385188591	191.397647426247	1.25796394219109e-11	1.31373624120519e-11
PACSIN3	15.6365695024761	2.3014862620905	189.341263718736	1.262457160311e-11	1.31832259101106e-11
GDF15	12.5764713346266	4.86188488714469	190.975374412049	1.2755310965065e-11	1.33186790841173e-11
PARP4	9.49201201760074	9.289904593157	189.300170892645	1.28670905633653e-11	1.3434314891957e-11
C6orf223	12.5839541639065	3.44135490362338	182.388606033679	1.28927714952245e-11	1.34600451445077e-11
FLT3	18.0885599906979	2.03164019739444	191.313972536011	1.29148646830494e-11	1.34820259568325e-11
PPP1R3C	17.7587261273599	2.46719625028519	192.424800577979	1.29161969710216e-11	1.34823323537791e-11
DMRT2	17.6920058220149	1.95834162821161	191.205929731595	1.31178306028016e-11	1.36917027256744e-11
IL2RA	16.7955260890747	3.11692121301768	191.407096114361	1.31496370900634e-11	1.37237970241182e-11
NT5E	13.4048734499402	6.83969923772736	189.694860596302	1.33148724824338e-11	1.38951298504067e-11
NPIPL3	12.3572419934614	5.30209357477123	189.816880810311	1.33326872726947e-11	1.39126023566734e-11
FRMD3	16.2083319009581	5.90186937596461	189.585755501281	1.34132577129068e-11	1.39955520424325e-11
TTLL7	16.544752595968	3.75412002262021	189.921887433175	1.35774387466322e-11	1.41657216633874e-11
BTNL3	17.212106336498	5.14581195332834	188.735308049238	1.4058633967714e-11	1.46665871125279e-11
CDHR2	16.3189782107784	5.91237789891242	188.241621777413	1.43024254382039e-11	1.49197218905681e-11
TMIGD1	22.3984693916484	5.15831591749275	189.338876059642	1.44679870403345e-11	1.50912162498193e-11
CXXC4	14.0819697432656	3.97210378132111	188.548371985115	1.46224368164992e-11	1.52510934941613e-11
CKB	13.925448684269	7.69150895545285	187.681514802468	1.46539105787607e-11	1.52826922781628e-11
FOXA1	15.7655540927995	5.0347150583496	187.777549923494	1.46606362173881e-11	1.52884780222947e-11
RSAD2	17.7138784705714	5.18994865326737	187.887194442015	1.46762722140398e-11	1.53035540343877e-11
MKI67	8.83800548973189	9.489038785332	185.455260742287	1.5099840587965e-11	1.57439613585474e-11
PABPC1L	13.8480707345169	3.23387025356334	185.450112211471	1.56413023518204e-11	1.6307210476687e-11
MIA2	15.5623921885934	2.97399673049393	187.083527320446	1.57114815665009e-11	1.63790617872784e-11
CHP2	17.8106928341362	6.61036092451604	186.264088765176	1.57401617446416e-11	1.64076427020885e-11
MUC1	12.9219178532409	6.49768016548495	185.577959304686	1.62240319286168e-11	1.69106738195886e-11
HOXB13	16.9958674239534	5.4215850755008	185.590431673492	1.63051963602751e-11	1.69939085810656e-11
HSPH1	9.76035321245871	8.39652624007733	185.375187100466	1.63765069899924e-11	1.70668607855397e-11
MYEF2	13.2146512248411	5.19991889432853	185.314305189498	1.65023273647891e-11	1.71966043249778e-11
LY75-CD302	11.5777109371739	7.731196470619	184.630758243294	1.69804324828554e-11	1.7693403435692e-11
LDHB	10.9772305268066	8.35090283501604	184.355949847008	1.72076438265267e-11	1.79287155193458e-11
PLIN2	13.514607008587	6.15966382608369	183.734659998786	1.77501204962951e-11	1.84924397111425e-11
ADAMTS4	16.6487171391567	2.73431325923911	185.16903226223	1.81012569768532e-11	1.88567472752691e-11
POLR1D	11.1809176441903	6.76957610453517	183.328530636199	1.81040159588404e-11	1.88581077953283e-11
TMEM200A	15.45800819111	5.12626078483865	183.261371520152	1.82276440928641e-11	1.89853617431412e-11
DNASE1L3	18.8292075688236	4.24758382143068	184.029162537366	1.82808192632342e-11	1.90392194846346e-11
PLN	17.4035730826857	3.72325801204697	183.29071414185	1.88326286445449e-11	1.96123475228716e-11
CDH3	9.6403677581765	4.99444606358108	178.626613424708	1.89041254522994e-11	1.96852249875958e-11
BIVM-ERCC5	12.2447457043099	5.99860426712788	182.363958022977	1.90008681120756e-11	1.97843776355098e-11
MYO3A	19.0555917103141	2.31163066249526	183.67272815398	1.90195693116605e-11	1.98022613585787e-11
TNC	12.712052539463	6.50704294362706	182.230354037997	1.91060140950354e-11	1.98906679184619e-11
CWH43	20.0102422610738	4.75828876042818	183.230206027483	1.91902584003602e-11	1.99767696325212e-11
ZG16B	16.3439397766656	3.34819471382027	182.988057342272	1.93108579607647e-11	2.01006997732589e-11
HSPA1B	10.6828221406745	8.21351663110275	181.573915599558	1.97247856140194e-11	2.05299111855941e-11
